"Id","Category","Control","Impact","ServiceName","ResourceType","Key","Message","State","Version","Description","LongDescription","Benefits","Tip","LearnMoreLink"
"be29e4bc-2609-49ca-bb76-5df17bb71bc3","High Availability","Other","High","Azure Front Door X","microsoft.cdn/profiles","RenewExpiringBYOC","Renew the expiring Azure Front Door customer certificate to avoid service disruption","Disabled","9","Renew the expiring Azure Front Door customer certificate to avoid service disruption","Some of the customer certificates for Azure Front Door Standard and Premium profiles are expiring. Please renew the certificate in time to avoid service disruption.","Ensure service availability.",,"https://docs.microsoft.com/azure/frontdoor/standard-premium/how-to-configure-https-custom-domain?WT.mc_id=Portal-Microsoft_Azure_Expert#certificate-renewal-and-changing-certificate-types"
"bfe85fd2-ee53-4c35-8781-7790da2107e1","High Availability","Business Continuity","High","Azure Front Door X","microsoft.cdn/profiles","RevalidateDomainOwnership","Re-validate domain ownership for the Azure Front Door managed certificate renewal","Active","5.8","Re-validate domain ownership for the Azure Front Door managed certificate renewal","Azure Front Door (AFD) can't automatically renew the managed certificate because the domain isn't CNAME mapped to AFD endpoint. For the managed certificate to be automatically renewed, revalidate domain ownership.",,,"https://docs.microsoft.com/azure/frontdoor/standard-premium/how-to-add-custom-domain#domain-validation-state"
"2c057605-4707-4d3e-bbb0-a7fe9b6a626b","High Availability","Other","Medium","Azure Front Door X","microsoft.cdn/profiles","SwitchVersionBYOC","Switch Secret version to 'Latest' for the Azure Front Door customer certificate","Active","7.1","Switch Secret version to 'Latest' for the Azure Front Door customer certificate","Configure the Azure Front Door (AFD) customer certificate secret to 'Latest' for the AFD to refer to the latest secret version in Azure Key Vault, allowing the secret can be automatically rotated.","‘Latest’ version can be automatically rotated.",,"https://docs.microsoft.com/azure/frontdoor/standard-premium/how-to-configure-https-custom-domain#certificate-renewal-and-changing-certificate-types"
"e607041e-3194-42ad-9994-b6ea5ec12f5e","Performance",,"Medium","Azure Front Door X","microsoft.cdn/profiles","UpgradeCDNToLatestSDKLanguage","Upgrade Azure Front Door Standard and Premium SDK version","Active","4.7","Upgrade SDK version recommendation","The latest version of Azure Front Door Standard and Premium Client Library or SDK contains fixes to issues reported by customers and proactively identified through our QA process. The latest version also carries reliability and performance optimization in addition to new features that can improve your overall experience using Azure Front Door Standard and Premium.","Improve reliability, performance, and new feature capabilites.",,"https://aka.ms/afd/tiercomparison"
"9411bc9f-d181-497c-b519-4154ae04fb00","High Availability","Business Continuity","High","Azure Front Door X","microsoft.cdn/profiles","ValidateDomainOwnership","Validate domain ownership by adding DNS TXT record to DNS provider","Active","8.1","Validate domain ownership by adding DNS TXT record to DNS provider","Validate domain ownership by adding the DNS TXT record to your DNS provider. Validating domain ownership through TXT records enhances security and ensures proper control over your domain.","Ensure service availability.",,"https://docs.microsoft.com/azure/frontdoor/standard-premium/how-to-add-custom-domain#domain-validation-state"
"d472fb24-d23c-480f-896f-b3095d5bd868","Cost",,"High","Virtual Machines","microsoft.classiccompute/virtualmachines","LowUsageVmClassic","Shut down or resize your virtual machine","Disabled","3","Right-size or shutdown underutilized virtual machines","We've analyzed the usage patterns of your virtual machine over the past 7 days, and identified virtual machines with low usage. While certain scenarios can result in low utilization by design, you can often save money by managing the size and number of virtual machines.","savings per year","You can optimize underutilized virtual machines to reduce your monthly Azure spend.","https://aka.ms/aa_lowusagerec_learnmore"
"c6da5a5f-149d-4550-82c9-ec3921a586f3","Performance",,"Medium","Azure Communication Services","microsoft.communication/communicationservices","UpgradeCallingSdk","Use recommended version of Calling SDK","Active","2","Use recommended version of Calling SDK","Azure Communication Services Calling SDK can be used to enable voice, video, screen-sharing, and other real-time communication. Update to the recommended version of Calling SDK to ensure the latest fixes and features. A non-recommended version was detected in the last 48-60 hours.","Newer versions of Calling SDK contain latest fixes and new features",,"https://docs.microsoft.com/azure/communication-services/concepts/voice-video-calling/calling-sdk-features"
"c9f07cd1-54a4-4bc9-bdb6-87d97e4b99fe","Performance",,"High","Azure Communication Services","microsoft.communication/communicationservices","UpgradeCallingSdkHighPriority","Use recommended version of Calling SDK (High Priority)","Active","2","Use recommended version of Calling SDK (High Priority)","Azure Communication Services Calling SDK can be used to enable voice, video, screen-sharing, and other real-time communication. Update to the recommended version of Calling SDK to ensure the latest fixes and features. A non-recommended version was detected in the last 48-60 hours.","Newer versions of Calling SDK contain latest fixes and new features",,"https://docs.microsoft.com/azure/communication-services/concepts/voice-video-calling/calling-sdk-features"
"28da6c5a-8e1f-47eb-beb3-62fd50cbb593","Performance",,"Medium","Azure Communication Services","microsoft.communication/communicationservices","UpgradeChatSdk","Use recommended version of Chat SDK","Active","2","Use recommended version of Chat SDK","Azure Communication Services Chat SDK can be used to add rich, real-time chat to your applications. Update to the recommended version of Chat SDK to ensure the latest fixes and features. A non-recommended version was detected in the last 48-60 hours.","Newer versions of Chat SDK contain latest fixes and new features",,"https://docs.microsoft.com/azure/communication-services/concepts/chat/sdk-features"
"a383aac0-2eed-4dac-8050-3675fdc8eded","Performance",,"Medium","Azure Communication Services","microsoft.communication/communicationservices","UpgradeIdentitySdk","Use recommended version of Identity SDK","Active","2","Use recommended version of Identity SDK","Azure Communication Services Identity SDK can be used to manage identities, users, and access tokens. Update to the recommended version of Identity SDK to ensure the latest fixes and features. A non-recommended version was detected in the last 48-60 hours.","Newer versions of Identity SDK contain latest fixes and new features",,"https://docs.microsoft.com/azure/communication-services/concepts/sdk-options"
